category,admin_unit,name,year,variable,variable_full,value,unit,unit_short,source,url,flag
demography,country,Germany,2040,pop_proj_ctry,Population projection,84133642,number,No.,Eurostat,"http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-777272_QID_-5D7C6163_UID_-3F171EB0&layout=TIME,C,X,0;GEO,L,Y,0;INDIC_DE,L,Z,0;INDICATORS,C,Z,1;&zSelection=DS-777272INDIC_DE,JAN;DS-777272INDICATORS,OBS_FLAG;&rankName1=INDICATORS_1_2_-1_2&rankName2=INDIC-DE_1_2_-1_2&rankName3=TIME_1_0_0_0&rankName4=GEO_1_2_0_1&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=NONE&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%23",
demography,country,Germany,2050,pop_proj_ctry,Population projection,82686973,number,No.,Eurostat,"http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-777272_QID_-5D7C6163_UID_-3F171EB0&layout=TIME,C,X,0;GEO,L,Y,0;INDIC_DE,L,Z,0;INDICATORS,C,Z,1;&zSelection=DS-777272INDIC_DE,JAN;DS-777272INDICATORS,OBS_FLAG;&rankName1=INDICATORS_1_2_-1_2&rankName2=INDIC-DE_1_2_-1_2&rankName3=TIME_1_0_0_0&rankName4=GEO_1_2_0_1&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=NONE&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%23",
demography,country,Germany,2060,pop_proj_ctry,Population projection,80831728,number,No.,Eurostat,"http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-777272_QID_-5D7C6163_UID_-3F171EB0&layout=TIME,C,X,0;GEO,L,Y,0;INDIC_DE,L,Z,0;INDICATORS,C,Z,1;&zSelection=DS-777272INDIC_DE,JAN;DS-777272INDICATORS,OBS_FLAG;&rankName1=INDICATORS_1_2_-1_2&rankName2=INDIC-DE_1_2_-1_2&rankName3=TIME_1_0_0_0&rankName4=GEO_1_2_0_1&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=NONE&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%23",
demography,country,Germany,2070,pop_proj_ctry,Population projection,79292754,number,No.,Eurostat,"http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-777272_QID_-5D7C6163_UID_-3F171EB0&layout=TIME,C,X,0;GEO,L,Y,0;INDIC_DE,L,Z,0;INDICATORS,C,Z,1;&zSelection=DS-777272INDIC_DE,JAN;DS-777272INDICATORS,OBS_FLAG;&rankName1=INDICATORS_1_2_-1_2&rankName2=INDIC-DE_1_2_-1_2&rankName3=TIME_1_0_0_0&rankName4=GEO_1_2_0_1&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=NONE&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%23",
demography,country,Germany,2080,pop_proj_ctry,Population projection,77793794,number,No.,Eurostat,"http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-777272_QID_-5D7C6163_UID_-3F171EB0&layout=TIME,C,X,0;GEO,L,Y,0;INDIC_DE,L,Z,0;INDICATORS,C,Z,1;&zSelection=DS-777272INDIC_DE,JAN;DS-777272INDICATORS,OBS_FLAG;&rankName1=INDICATORS_1_2_-1_2&rankName2=INDIC-DE_1_2_-1_2&rankName3=TIME_1_0_0_0&rankName4=GEO_1_2_0_1&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=NONE&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%23",
demography,country,Hungary,2015,pop_proj_ctry,Population projection,9855571,number,No.,Eurostat,"http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-777272_QID_-5D7C6163_UID_-3F171EB0&layout=TIME,C,X,0;GEO,L,Y,0;INDIC_DE,L,Z,0;INDICATORS,C,Z,1;&zSelection=DS-777272INDIC_DE,JAN;DS-777272INDICATORS,OBS_FLAG;&rankName1=INDICATORS_1_2_-1_2&rankName2=INDIC-DE_1_2_-1_2&rankName3=TIME_1_0_0_0&rankName4=GEO_1_2_0_1&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=NONE&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%23",
demography,country,Hungary,2020,pop_proj_ctry,Population projection,9789630,number,No.,Eurostat,"http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-777272_QID_-5D7C6163_UID_-3F171EB0&layout=TIME,C,X,0;GEO,L,Y,0;INDIC_DE,L,Z,0;INDICATORS,C,Z,1;&zSelection=DS-777272INDIC_DE,JAN;DS-777272INDICATORS,OBS_FLAG;&rankName1=INDICATORS_1_2_-1_2&rankName2=INDIC-DE_1_2_-1_2&rankName3=TIME_1_0_0_0&rankName4=GEO_1_2_0_1&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=NONE&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%23",
demography,country,Hungary,2030,pop_proj_ctry,Population projection,9665170,number,No.,Eurostat,"http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-777272_QID_-5D7C6163_UID_-3F171EB0&layout=TIME,C,X,0;GEO,L,Y,0;INDIC_DE,L,Z,0;INDICATORS,C,Z,1;&zSelection=DS-777272INDIC_DE,JAN;DS-777272INDICATORS,OBS_FLAG;&rankName1=INDICATORS_1_2_-1_2&rankName2=INDIC-DE_1_2_-1_2&rankName3=TIME_1_0_0_0&rankName4=GEO_1_2_0_1&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=NONE&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%23",
demography,country,Hungary,2040,pop_proj_ctry,Population projection,9471313,number,No.,Eurostat,"http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-777272_QID_-5D7C6163_UID_-3F171EB0&layout=TIME,C,X,0;GEO,L,Y,0;INDIC_DE,L,Z,0;INDICATORS,C,Z,1;&zSelection=DS-777272INDIC_DE,JAN;DS-777272INDICATORS,OBS_FLAG;&rankName1=INDICATORS_1_2_-1_2&rankName2=INDIC-DE_1_2_-1_2&rankName3=TIME_1_0_0_0&rankName4=GEO_1_2_0_1&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=NONE&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%23",
demography,country,Hungary,2050,pop_proj_ctry,Population projection,9287196,number,No.,Eurostat,"http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-777272_QID_-5D7C6163_UID_-3F171EB0&layout=TIME,C,X,0;GEO,L,Y,0;INDIC_DE,L,Z,0;INDICATORS,C,Z,1;&zSelection=DS-777272INDIC_DE,JAN;DS-777272INDICATORS,OBS_FLAG;&rankName1=INDICATORS_1_2_-1_2&rankName2=INDIC-DE_1_2_-1_2&rankName3=TIME_1_0_0_0&rankName4=GEO_1_2_0_1&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=NONE&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%23",
demography,country,Hungary,2060,pop_proj_ctry,Population projection,9119692,number,No.,Eurostat,"http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-777272_QID_-5D7C6163_UID_-3F171EB0&layout=TIME,C,X,0;GEO,L,Y,0;INDIC_DE,L,Z,0;INDICATORS,C,Z,1;&zSelection=DS-777272INDIC_DE,JAN;DS-777272INDICATORS,OBS_FLAG;&rankName1=INDICATORS_1_2_-1_2&rankName2=INDIC-DE_1_2_-1_2&rankName3=TIME_1_0_0_0&rankName4=GEO_1_2_0_1&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=NONE&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%23",
demography,country,Hungary,2070,pop_proj_ctry,Population projection,8883760,number,No.,Eurostat,"http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-777272_QID_-5D7C6163_UID_-3F171EB0&layout=TIME,C,X,0;GEO,L,Y,0;INDIC_DE,L,Z,0;INDICATORS,C,Z,1;&zSelection=DS-777272INDIC_DE,JAN;DS-777272INDICATORS,OBS_FLAG;&rankName1=INDICATORS_1_2_-1_2&rankName2=INDIC-DE_1_2_-1_2&rankName3=TIME_1_0_0_0&rankName4=GEO_1_2_0_1&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=NONE&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%23",
demography,country,Hungary,2080,pop_proj_ctry,Population projection,8691906,number,No.,Eurostat,"http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-777272_QID_-5D7C6163_UID_-3F171EB0&layout=TIME,C,X,0;GEO,L,Y,0;INDIC_DE,L,Z,0;INDICATORS,C,Z,1;&zSelection=DS-777272INDIC_DE,JAN;DS-777272INDICATORS,OBS_FLAG;&rankName1=INDICATORS_1_2_-1_2&rankName2=INDIC-DE_1_2_-1_2&rankName3=TIME_1_0_0_0&rankName4=GEO_1_2_0_1&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=NONE&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%23",
demography,country,Poland,2015,pop_proj_ctry,Population projection,38005614,number,No.,Eurostat,"http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-777272_QID_-5D7C6163_UID_-3F171EB0&layout=TIME,C,X,0;GEO,L,Y,0;INDIC_DE,L,Z,0;INDICATORS,C,Z,1;&zSelection=DS-777272INDIC_DE,JAN;DS-777272INDICATORS,OBS_FLAG;&rankName1=INDICATORS_1_2_-1_2&rankName2=INDIC-DE_1_2_-1_2&rankName3=TIME_1_0_0_0&rankName4=GEO_1_2_0_1&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=NONE&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%23",
demography,country,Poland,2020,pop_proj_ctry,Population projection,37930818,number,No.,Eurostat,"http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-777272_QID_-5D7C6163_UID_-3F171EB0&layout=TIME,C,X,0;GEO,L,Y,0;INDIC_DE,L,Z,0;INDICATORS,C,Z,1;&zSelection=DS-777272INDIC_DE,JAN;DS-777272INDICATORS,OBS_FLAG;&rankName1=INDICATORS_1_2_-1_2&rankName2=INDIC-DE_1_2_-1_2&rankName3=TIME_1_0_0_0&rankName4=GEO_1_2_0_1&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=NONE&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%23",
demography,country,Poland,2030,pop_proj_ctry,Population projection,37213790,number,No.,Eurostat,"http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-777272_QID_-5D7C6163_UID_-3F171EB0&layout=TIME,C,X,0;GEO,L,Y,0;INDIC_DE,L,Z,0;INDICATORS,C,Z,1;&zSelection=DS-777272INDIC_DE,JAN;DS-777272INDICATORS,OBS_FLAG;&rankName1=INDICATORS_1_2_-1_2&rankName2=INDIC-DE_1_2_-1_2&rankName3=TIME_1_0_0_0&rankName4=GEO_1_2_0_1&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=NONE&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%23",
demography,country,Poland,2040,pop_proj_ctry,Population projection,35840028,number,No.,Eurostat,"http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-777272_QID_-5D7C6163_UID_-3F171EB0&layout=TIME,C,X,0;GEO,L,Y,0;INDIC_DE,L,Z,0;INDICATORS,C,Z,1;&zSelection=DS-777272INDIC_DE,JAN;DS-777272INDICATORS,OBS_FLAG;&rankName1=INDICATORS_1_2_-1_2&rankName2=INDIC-DE_1_2_-1_2&rankName3=TIME_1_0_0_0&rankName4=GEO_1_2_0_1&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=NONE&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%23",
demography,country,Poland,2050,pop_proj_ctry,Population projection,34372849,number,No.,Eurostat,"http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-777272_QID_-5D7C6163_UID_-3F171EB0&layout=TIME,C,X,0;GEO,L,Y,0;INDIC_DE,L,Z,0;INDICATORS,C,Z,1;&zSelection=DS-777272INDIC_DE,JAN;DS-777272INDICATORS,OBS_FLAG;&rankName1=INDICATORS_1_2_-1_2&rankName2=INDIC-DE_1_2_-1_2&rankName3=TIME_1_0_0_0&rankName4=GEO_1_2_0_1&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=NONE&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%23",
demography,country,Poland,2060,pop_proj_ctry,Population projection,32848275,number,No.,Eurostat,"http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-777272_QID_-5D7C6163_UID_-3F171EB0&layout=TIME,C,X,0;GEO,L,Y,0;INDIC_DE,L,Z,0;INDICATORS,C,Z,1;&zSelection=DS-777272INDIC_DE,JAN;DS-777272INDICATORS,OBS_FLAG;&rankName1=INDICATORS_1_2_-1_2&rankName2=INDIC-DE_1_2_-1_2&rankName3=TIME_1_0_0_0&rankName4=GEO_1_2_0_1&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=NONE&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%23",
demography,country,Poland,2070,pop_proj_ctry,Population projection,30966156,number,No.,Eurostat,"http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-777272_QID_-5D7C6163_UID_-3F171EB0&layout=TIME,C,X,0;GEO,L,Y,0;INDIC_DE,L,Z,0;INDICATORS,C,Z,1;&zSelection=DS-777272INDIC_DE,JAN;DS-777272INDICATORS,OBS_FLAG;&rankName1=INDICATORS_1_2_-1_2&rankName2=INDIC-DE_1_2_-1_2&rankName3=TIME_1_0_0_0&rankName4=GEO_1_2_0_1&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=NONE&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%23",
demography,country,Poland,2080,pop_proj_ctry,Population projection,29044721,number,No.,Eurostat,"http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-777272_QID_-5D7C6163_UID_-3F171EB0&layout=TIME,C,X,0;GEO,L,Y,0;INDIC_DE,L,Z,0;INDICATORS,C,Z,1;&zSelection=DS-777272INDIC_DE,JAN;DS-777272INDICATORS,OBS_FLAG;&rankName1=INDICATORS_1_2_-1_2&rankName2=INDIC-DE_1_2_-1_2&rankName3=TIME_1_0_0_0&rankName4=GEO_1_2_0_1&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=NONE&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%23",
demography,country,Slovakia,2015,pop_proj_ctry,Population projection,5421349,number,No.,Eurostat,"http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-777272_QID_-5D7C6163_UID_-3F171EB0&layout=TIME,C,X,0;GEO,L,Y,0;INDIC_DE,L,Z,0;INDICATORS,C,Z,1;&zSelection=DS-777272INDIC_DE,JAN;DS-777272INDICATORS,OBS_FLAG;&rankName1=INDICATORS_1_2_-1_2&rankName2=INDIC-DE_1_2_-1_2&rankName3=TIME_1_0_0_0&rankName4=GEO_1_2_0_1&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=NONE&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%23",
demography,country,Slovakia,2020,pop_proj_ctry,Population projection,5458718,number,No.,Eurostat,"http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-777272_QID_-5D7C6163_UID_-3F171EB0&layout=TIME,C,X,0;GEO,L,Y,0;INDIC_DE,L,Z,0;INDICATORS,C,Z,1;&zSelection=DS-777272INDIC_DE,JAN;DS-777272INDICATORS,OBS_FLAG;&rankName1=INDICATORS_1_2_-1_2&rankName2=INDIC-DE_1_2_-1_2&rankName3=TIME_1_0_0_0&rankName4=GEO_1_2_0_1&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=NONE&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%23",
demography,country,Slovakia,2030,pop_proj_ctry,Population projection,5464199,number,No.,Eurostat,"http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-777272_QID_-5D7C6163_UID_-3F171EB0&layout=TIME,C,X,0;GEO,L,Y,0;INDIC_DE,L,Z,0;INDICATORS,C,Z,1;&zSelection=DS-777272INDIC_DE,JAN;DS-777272INDICATORS,OBS_FLAG;&rankName1=INDICATORS_1_2_-1_2&rankName2=INDIC-DE_1_2_-1_2&rankName3=TIME_1_0_0_0&rankName4=GEO_1_2_0_1&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=NONE&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%23",
demography,country,Slovakia,2040,pop_proj_ctry,Population projection,5373043,number,No.,Eurostat,"http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-777272_QID_-5D7C6163_UID_-3F171EB0&layout=TIME,C,X,0;GEO,L,Y,0;INDIC_DE,L,Z,0;INDICATORS,C,Z,1;&zSelection=DS-777272INDIC_DE,JAN;DS-777272INDICATORS,OBS_FLAG;&rankName1=INDICATORS_1_2_-1_2&rankName2=INDIC-DE_1_2_-1_2&rankName3=TIME_1_0_0_0&rankName4=GEO_1_2_0_1&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=NONE&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%23",
demography,country,Slovakia,2050,pop_proj_ctry,Population projection,5261609,number,No.,Eurostat,"http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-777272_QID_-5D7C6163_UID_-3F171EB0&layout=TIME,C,X,0;GEO,L,Y,0;INDIC_DE,L,Z,0;INDICATORS,C,Z,1;&zSelection=DS-777272INDIC_DE,JAN;DS-777272INDICATORS,OBS_FLAG;&rankName1=INDICATORS_1_2_-1_2&rankName2=INDIC-DE_1_2_-1_2&rankName3=TIME_1_0_0_0&rankName4=GEO_1_2_0_1&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=NONE&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%23",
demography,country,Slovakia,2060,pop_proj_ctry,Population projection,5114570,number,No.,Eurostat,"http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-777272_QID_-5D7C6163_UID_-3F171EB0&layout=TIME,C,X,0;GEO,L,Y,0;INDIC_DE,L,Z,0;INDICATORS,C,Z,1;&zSelection=DS-777272INDIC_DE,JAN;DS-777272INDICATORS,OBS_FLAG;&rankName1=INDICATORS_1_2_-1_2&rankName2=INDIC-DE_1_2_-1_2&rankName3=TIME_1_0_0_0&rankName4=GEO_1_2_0_1&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=NONE&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%23",
demography,country,Slovakia,2070,pop_proj_ctry,Population projection,4908905,number,No.,Eurostat,"http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-777272_QID_-5D7C6163_UID_-3F171EB0&layout=TIME,C,X,0;GEO,L,Y,0;INDIC_DE,L,Z,0;INDICATORS,C,Z,1;&zSelection=DS-777272INDIC_DE,JAN;DS-777272INDICATORS,OBS_FLAG;&rankName1=INDICATORS_1_2_-1_2&rankName2=INDIC-DE_1_2_-1_2&rankName3=TIME_1_0_0_0&rankName4=GEO_1_2_0_1&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=NONE&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%23",
demography,country,Slovakia,2080,pop_proj_ctry,Population projection,4714770,number,No.,Eurostat,"http://appsso.eurostat.ec.europa.eu/nui/show.do?query=BOOKMARK_DS-777272_QID_-5D7C6163_UID_-3F171EB0&layout=TIME,C,X,0;GEO,L,Y,0;INDIC_DE,L,Z,0;INDICATORS,C,Z,1;&zSelection=DS-777272INDIC_DE,JAN;DS-777272INDICATORS,OBS_FLAG;&rankName1=INDICATORS_1_2_-1_2&rankName2=INDIC-DE_1_2_-1_2&rankName3=TIME_1_0_0_0&rankName4=GEO_1_2_0_1&sortC=ASC_-1_FIRST&rStp=&cStp=&rDCh=&cDCh=&rDM=true&cDM=true&footnes=false&empty=false&wai=false&time_mode=NONE&time_most_recent=false&lang=EN&cfo=%23%23%23%2C%23%23%23.%23%23%23",
demography,country,Serbia,2015,pop_proj_ctry,Population projection,7095383,number,No.,Population projections of the Republic of Serbia 2011-2041,http://pod2.stat.gov.rs/ObjavljenePublikacije/Popis2011/Projekcije%20stanovnistva%202011-2041.pdf,
demography,country,Serbia,2020,pop_proj_ctry,Population projection,6950749,number,No.,Population projections of the Republic of Serbia 2011-2041,http://pod2.stat.gov.rs/ObjavljenePublikacije/Popis2011/Projekcije%20stanovnistva%202011-2041.pdf,Data for 2021
demography,country,Serbia,2030,pop_proj_ctry,Population projection,6815035,number,No.,Population projections of the Republic of Serbia 2011-2041,http://pod2.stat.gov.rs/ObjavljenePublikacije/Popis2011/Projekcije%20stanovnistva%202011-2041.pdf,Data for 2031
demography,country,Serbia,2040,pop_proj_ctry,Population projection,6830008,number,No.,Population projections of the Republic of Serbia 2011-2041,http://pod2.stat.gov.rs/ObjavljenePublikacije/Popis2011/Projekcije%20stanovnistva%202011-2041.pdf,Data for 2041
demography,metropolitan region,Belgrade,2016,old_age_ratio,Old-age-dependency ratio projection,27.01,ratio,ratio,Population projections of the Republic of Serbia 2011-2041,http://pod2.stat.gov.rs/ObjavljenePublikacije/Popis2011/Projekcije%20stanovnistva%202011-2041.pdf,
demography,metropolitan region,Berlin,2016,old_age_ratio,Old-age-dependency ratio projection,30.65,ratio,ratio,Eurostat,,The ratio between the number of persons aged 65 and over (age when they are generally economically inactive) and the number of persons aged between 15 and 64. The value is expressed per 100 persons of working age (15-64).
demography,metropolitan region,Bratislava,2016,old_age_ratio,Old-age-dependency ratio projection,22.68,ratio,ratio,Eurostat,,The ratio between the number of persons aged 65 and over (age when they are generally economically inactive) and the number of persons aged between 15 and 64. The value is expressed per 100 persons of working age (15-64).
demography,metropolitan region,Budapest,2016,old_age_ratio,Old-age-dependency ratio projection,26.84,ratio,ratio,Eurostat,,The ratio between the number of persons aged 65 and over (age when they are generally economically inactive) and the number of persons aged between 15 and 64. The value is expressed per 100 persons of working age (15-64).
demography,metropolitan region,Katowice,2016,old_age_ratio,Old-age-dependency ratio projection,24.38,ratio,ratio,Eurostat,,The ratio between the number of persons aged 65 and over (age when they are generally economically inactive) and the number of persons aged between 15 and 64. The value is expressed per 100 persons of working age (15-64).
